Depth,ScanRows,ScanColumns,ScanLargest,BuildSquare,SpiralIn,SpiralInSquare,SpiralOut,SpiralOutSquare,FrameFirstRows,FrameFirstColumns,FrameLastRows,FrameLastColumns
99,41.51143650220777,41.51143650220777,45.83237816032707,43.58758252887404,49.79274200336016,49.79274200336016,53.08765501565,53.08765501565,49.79274200336016,49.79274200336016,55.56009974179955,55.56009974179955
100,41.73392311493686,41.73392311493686,45.301544355846715,43.781335873539575,48.87871386578881,48.87871386578881,53.204080793535866,53.204080793535866,50.11602933314752,50.11602933314752,55.67648674124422,55.67648674124422
101,41.95293571326815,41.95293571326815,45.55083161403854,44.67190675119471,49.19930862694784,49.19930862694784,54.55222350460224,54.55222350460224,50.43659670827478,50.43659670827478,55.7884120179034,55.7884120179034
102,42.16844529177132,42.16844529177132,45.796861299237946,44.86194090273855,49.51716493578759,49.51716493578759,54.65965883441294,54.65965883441294,49.51716493578759,49.51716493578759,55.895828185217226,55.895828185217226
103,42.38042237554765,42.38042237554765,46.03960777903674,45.04822273908499,49.83226428701755,49.83226428701755,54.762536545712635,54.762536545712635,49.83226428701755,49.83226428701755,55.99868686179133,55.99868686179133
104,42.58883700842273,42.58883700842273,46.27904503360273,45.23071856233071,50.14458794469866,50.14458794469866,54.860807231496324,54.860807231496324,50.14458794469866,50.14458794469866,56.09693863935945,56.09693863935945
105,42.79365874074762,42.79365874074762,46.51514664650759,45.40939408327523,50.45411693753931,50.45411693753931,54.95442042444989,54.95442042444989,50.45411693753931,50.45411693753931,56.19053304936284,56.19053304936284
106,42.994856616790315,42.994856616790315,46.74788579526961,45.58421440539826,50.76083205407089,50.76083205407089,55.04332456207152,55.04332456207152,50.76083205407089,50.76083205407089,56.279418528071176,56.279418528071176
107,43.19239916169815,43.19239916169815,46.97723524159957,45.75514400825833,51.064713837697084,51.064713837697084,55.127466950252426,55.127466950252426,51.064713837697084,51.064713837697084,56.36354238016196,56.36354238016196
108,43.386254368017006,43.386254368017006,47.20316732133682,45.92214673028741,51.36574258161501,51.36574258161501,55.206793725231364,55.206793725231364,51.36574258161501,51.36574258161501,56.442850740676704,56.442850740676704
109,43.576389681743734,43.576389681743734,47.425653934065906,46.085185750952775,51.66389832360072,51.66389832360072,55.28124981383269,55.28124981383269,51.66389832360072,51.66389832360072,56.51728853525685,56.51728853525685
110,43.762771987893956,43.762771987893956,47.644666532397196,46.244223572257596,51.95916084065745,51.95916084065745,55.35077889188602,55.35077889188602,51.95916084065745,51.95916084065745,56.58679943856481,56.58679943856481
111,43.9453675955628,43.9453675955628,47.86017611090037,47.12386781593588,52.25150964352049,52.25150964352049,56.65132583078406,56.65132583078406,52.25150964352049,52.25150964352049,56.65132583078406,56.65132583078406
112,43.517250033592234,43.517250033592234,47.3125715450262,47.27886624322565,51.30393591016063,51.30393591016063,56.7108087520856,56.7108087520856,52.5409239710127,52.5409239710127,56.7108087520856,56.7108087520856
113,44.31205248356332,44.31205248356332,47.52456950183088,47.42978636526999,51.59041957930138,51.59041957930138,56.76518785494187,56.76518785494187,52.82738278424766,52.82738278424766,58.001163479057766,58.001163479057766
114,44.49084673032195,44.49084673032195,47.733004862730155,47.576588533582935,51.8739262241714,51.8739262241714,56.81440135415488,56.81440135415488,53.110864760673294,53.110864760673294,58.05035921200607,58.05035921200607
115,44.66578497428702,44.66578497428702,47.93784717956132,47.71923234094595,52.15443423449808,52.15443423449808,56.85838597446764,56.85838597446764,53.39134828795143,53.39134828795143,58.09432618025437,58.09432618025437
116,44.83683170306486,44.83683170306486,48.139065498057676,47.8576765990951,52.431921703902404,52.431921703902404,56.897076895601515,56.897076895601515,52.431921703902404,52.431921703902404,58.13299956243537,58.13299956243537
117,45.0039507630305,45.0039507630305,48.33662834481379,47.99187931552922,52.7063664234323,52.7063664234323,56.930407694567975,56.930407694567975,52.7063664234323,52.7063664234323,58.16631293448427,58.16631293448427
118,45.16710534149186,45.16710534149186,48.530503713803,48.121797669399086,52.97774587491209,52.97774587491209,56.95831028507541,56.95831028507541,52.97774587491209,52.97774587491209,58.19419820904773,58.19419820904773
119,45.32625794819123,45.32625794819123,48.72065905243096,48.24738798642659,53.24603722410383,53.24603722410383,56.98071485385526,56.98071485385526,53.24603722410383,53.24603722410383,58.21658557180717,58.21658557180717
120,45.481370396113846,45.481370396113846,48.9070612471038,48.3686057128084,53.5112173136702,53.5112173136702,56.997549793696976,56.997549793696976,53.5112173136702,53.5112173136702,58.2334034145166,58.2334034145166
121,45.632403781570986,45.632403781570986,49.08967660828907,48.48540538805037,53.77326265593622,53.77326265593622,57.00874163298812,57.00874163298812,53.77326265593622,53.77326265593622,58.2445782645396,58.2445782645396
122,45.779318463521236,45.779318463521236,49.268470855047696,49.35382751410242,54.032149425436856,54.032149425436856,58.25003471065787,58.25003471065787,54.032149425436856,54.032149425436856,58.25003471065787,58.25003471065787
123,45.922074042096256,45.922074042096256,49.44340909901277,49.46616274272924,54.28785345124804,54.28785345124804,58.249695324893935,58.249695324893935,54.28785345124804,54.28785345124804,58.249695324893935,58.249695324893935
124,46.06062933628817,46.06062933628817,48.8783054880663,49.573986164812425,53.303659876066305,53.303659876066305,58.243480580083315,58.243480580083315,54.54035020908832,54.54035020908832,58.243480580083315,58.243480580083315
125,46.19494236076014,46.19494236076014,49.049371508389214,49.677249425249045,53.55294713425812,53.55294713425812,58.23130876289929,58.23130876289929,54.78961481318581,54.78961481318581,58.23130876289929,58.23130876289929
126,46.324970301735846,46.324970301735846,49.216509730851726,49.7759031417321,53.79897681945752,53.79897681945752,58.2130958820141,58.2130958820141,55.03562200789909,55.03562200789909,58.2130958820141,58.2130958820141
127,46.45066949192062,46.45066949192062,49.37968334403868,49.869896871332855,54.04172329925632,54.04172329925632,58.18875557104866,58.18875557104866,55.278346159084094,55.278346159084094,59.42450064513662,59.42450064513662
128,45.99571470069969,45.99571470069969,49.538854858953584,49.95917907562847,54.2811605538223,54.2811605538223,58.158198985941,58.158198985941,55.51776124519648,55.51776124519648,59.39392774778048,59.39392774778048
129,46.76250671990317,46.76250671990317,49.69398608982638,50.043697084284815,54.517262166727164,54.517262166727164,58.12133469632022,58.12133469632022,55.75384084811935,55.75384084811935,59.35704724648667,59.35704724648667
130,46.883850436167904,46.883850436167904,49.84503813419681,50.12339705701902,54.750001315489186,54.750001315489186,58.078068570445,58.078068570445,54.750001315489186,54.750001315489186,59.31376500859187,59.31376500859187
